experiment,model,model_type,language,timestamp,index,ground_truth,prediction,correct,word_count,error
1,claude,online,chinese,20260403_115756,734,not depressed,not depressed,True,74,
1,claude,online,chinese,20260403_115756,735,depressed,not depressed,False,115,
1,claude,online,chinese,20260403_115756,736,not depressed,not depressed,True,86,
1,claude,online,chinese,20260403_115756,737,not depressed,not depressed,True,49,
1,claude,online,chinese,20260403_115756,738,not depressed,not depressed,True,40,
1,claude,online,chinese,20260403_115756,739,depressed,not depressed,False,84,
1,claude,online,chinese,20260403_115756,740,not depressed,not depressed,True,53,
1,claude,online,chinese,20260403_115756,741,not depressed,not depressed,True,32,
1,claude,online,chinese,20260403_115756,742,not depressed,not depressed,True,93,
1,claude,online,chinese,20260403_115756,743,not depressed,not depressed,True,6,
1,claude,online,chinese,20260403_115756,744,depressed,not depressed,False,75,
1,claude,online,chinese,20260403_115756,745,depressed,not depressed,False,12,
1,claude,online,chinese,20260403_115756,746,depressed,not depressed,False,9,
1,claude,online,chinese,20260403_115756,747,not depressed,not depressed,True,20,
1,claude,online,chinese,20260403_115756,748,not depressed,not depressed,True,96,
1,claude,online,chinese,20260403_115756,749,not depressed,not depressed,True,18,
1,claude,online,chinese,20260403_115756,750,not depressed,not depressed,True,39,
1,claude,online,chinese,20260403_115756,751,depressed,not depressed,False,22,
1,claude,online,chinese,20260403_115756,752,depressed,not depressed,False,16,
1,claude,online,chinese,20260403_115756,753,not depressed,not depressed,True,37,
1,claude,online,chinese,20260403_115756,754,not depressed,not depressed,True,73,
1,claude,online,chinese,20260403_115756,755,not depressed,not depressed,True,145,
1,claude,online,chinese,20260403_115756,756,not depressed,not depressed,True,146,
1,claude,online,chinese,20260403_115756,757,not depressed,not depressed,True,47,
1,claude,online,chinese,20260403_115756,758,not depressed,not depressed,True,26,
1,claude,online,chinese,20260403_115756,759,depressed,not depressed,False,13,
1,claude,online,chinese,20260403_115756,760,depressed,not depressed,False,34,
1,claude,online,chinese,20260403_115756,761,not depressed,not depressed,True,948,
1,claude,online,chinese,20260403_115756,762,not depressed,not depressed,True,9,
1,claude,online,chinese,20260403_115756,763,depressed,depressed,True,132,
1,claude,online,chinese,20260403_115756,764,not depressed,not depressed,True,133,
1,claude,online,chinese,20260403_115756,765,depressed,not depressed,False,28,
1,claude,online,chinese,20260403_115756,766,not depressed,not depressed,True,41,
1,claude,online,chinese,20260403_115756,767,not depressed,not depressed,True,19,
1,claude,online,chinese,20260403_115756,768,depressed,not depressed,False,109,
1,claude,online,chinese,20260403_115756,769,not depressed,not depressed,True,38,
1,claude,online,chinese,20260403_115756,770,not depressed,not depressed,True,77,
1,claude,online,chinese,20260403_115756,771,depressed,not depressed,False,49,
1,claude,online,chinese,20260403_115756,772,depressed,not depressed,False,32,
1,claude,online,chinese,20260403_115756,773,depressed,not depressed,False,2,
1,claude,online,chinese,20260403_115756,774,depressed,not depressed,False,32,
1,claude,online,chinese,20260403_115756,775,depressed,not depressed,False,46,
1,claude,online,chinese,20260403_115756,776,not depressed,not depressed,True,21,
1,claude,online,chinese,20260403_115756,777,not depressed,not depressed,True,26,
1,claude,online,chinese,20260403_115756,778,depressed,not depressed,False,52,
1,claude,online,chinese,20260403_115756,779,not depressed,not depressed,True,15,
1,claude,online,chinese,20260403_115756,780,not depressed,not depressed,True,99,
1,claude,online,chinese,20260403_115756,781,depressed,depressed,True,73,
1,claude,online,chinese,20260403_115756,782,not depressed,not depressed,True,12,
1,claude,online,chinese,20260403_115756,783,not depressed,not depressed,True,134,
1,claude,online,chinese,20260403_115756,784,depressed,not depressed,False,12,
1,claude,online,chinese,20260403_115756,785,not depressed,not depressed,True,141,
1,claude,online,chinese,20260403_115756,786,depressed,not depressed,False,3,
1,claude,online,chinese,20260403_115756,787,not depressed,not depressed,True,28,
1,claude,online,chinese,20260403_115756,788,depressed,not depressed,False,21,
1,claude,online,chinese,20260403_115756,789,depressed,not depressed,False,10,
1,claude,online,chinese,20260403_115756,790,depressed,not depressed,False,18,
1,claude,online,chinese,20260403_115756,791,depressed,depressed,True,16,
1,claude,online,chinese,20260403_115756,792,not depressed,not depressed,True,20,
1,claude,online,chinese,20260403_115756,793,not depressed,not depressed,True,19,
1,claude,online,chinese,20260403_115756,794,depressed,not depressed,False,45,
1,claude,online,chinese,20260403_115756,795,depressed,not depressed,False,40,
1,claude,online,chinese,20260403_115756,796,depressed,not depressed,False,52,
1,claude,online,chinese,20260403_115756,797,depressed,not depressed,False,35,
1,claude,online,chinese,20260403_115756,798,not depressed,not depressed,True,221,
1,claude,online,chinese,20260403_115756,799,not depressed,not depressed,True,41,
1,claude,online,chinese,20260403_115756,800,depressed,not depressed,False,5,
1,claude,online,chinese,20260403_115756,801,not depressed,depressed,False,223,
1,claude,online,chinese,20260403_115756,802,depressed,not depressed,False,23,
1,claude,online,chinese,20260403_115756,803,depressed,depressed,True,147,
1,claude,online,chinese,20260403_115756,804,depressed,not depressed,False,76,
1,claude,online,chinese,20260403_115756,805,depressed,not depressed,False,48,
1,claude,online,chinese,20260403_115756,806,not depressed,not depressed,True,163,
1,claude,online,chinese,20260403_115756,807,not depressed,not depressed,True,57,
1,claude,online,chinese,20260403_115756,808,depressed,depressed,True,29,
1,claude,online,chinese,20260403_115756,809,not depressed,not depressed,True,66,
1,claude,online,chinese,20260403_115756,810,depressed,depressed,True,13,
1,claude,online,chinese,20260403_115756,811,not depressed,not depressed,True,202,
1,claude,online,chinese,20260403_115756,812,depressed,not depressed,False,95,
1,claude,online,chinese,20260403_115756,813,not depressed,not depressed,True,29,
1,claude,online,chinese,20260403_115756,814,depressed,depressed,True,27,
1,claude,online,chinese,20260403_115756,815,not depressed,not depressed,True,39,
1,claude,online,chinese,20260403_115756,816,not depressed,not depressed,True,30,
1,claude,online,chinese,20260403_115756,817,depressed,not depressed,False,26,
1,claude,online,chinese,20260403_115756,818,depressed,not depressed,False,8,
1,claude,online,chinese,20260403_115756,819,not depressed,not depressed,True,27,
1,claude,online,chinese,20260403_115756,820,depressed,not depressed,False,4,
1,claude,online,chinese,20260403_115756,821,not depressed,not depressed,True,31,
1,claude,online,chinese,20260403_115756,822,not depressed,not depressed,True,87,
1,claude,online,chinese,20260403_115756,823,not depressed,not depressed,True,29,
1,claude,online,chinese,20260403_115756,824,depressed,not depressed,False,59,
1,claude,online,chinese,20260403_115756,825,depressed,not depressed,False,154,
1,claude,online,chinese,20260403_115756,826,depressed,not depressed,False,14,
1,claude,online,chinese,20260403_115756,827,depressed,not depressed,False,40,
1,claude,online,chinese,20260403_115756,828,not depressed,not depressed,True,41,
1,claude,online,chinese,20260403_115756,829,depressed,not depressed,False,9,
1,claude,online,chinese,20260403_115756,830,not depressed,depressed,False,218,
1,claude,online,chinese,20260403_115756,831,not depressed,not depressed,True,69,
1,claude,online,chinese,20260403_115756,832,depressed,not depressed,False,14,
1,claude,online,chinese,20260403_115756,833,depressed,not depressed,False,36,
1,claude,online,chinese,20260403_115756,834,depressed,not depressed,False,160,
1,claude,online,chinese,20260403_115756,835,depressed,depressed,True,29,
1,claude,online,chinese,20260403_115756,836,depressed,not depressed,False,5,
1,claude,online,chinese,20260403_115756,837,not depressed,not depressed,True,23,
1,claude,online,chinese,20260403_115756,838,depressed,not depressed,False,90,
1,claude,online,chinese,20260403_115756,839,depressed,not depressed,False,8,
1,claude,online,chinese,20260403_115756,840,not depressed,not depressed,True,19,
1,claude,online,chinese,20260403_115756,841,depressed,not depressed,False,60,
1,claude,online,chinese,20260403_115756,842,not depressed,not depressed,True,71,
1,claude,online,chinese,20260403_115756,843,not depressed,not depressed,True,108,
1,claude,online,chinese,20260403_115756,844,not depressed,not depressed,True,163,
1,claude,online,chinese,20260403_115756,845,not depressed,not depressed,True,40,
1,claude,online,chinese,20260403_115756,846,depressed,not depressed,False,19,
1,claude,online,chinese,20260403_115756,847,not depressed,not depressed,True,13,
1,claude,online,chinese,20260403_115756,848,not depressed,not depressed,True,45,
1,claude,online,chinese,20260403_115756,849,not depressed,not depressed,True,213,
1,claude,online,chinese,20260403_115756,850,not depressed,not depressed,True,46,
1,claude,online,chinese,20260403_115756,851,depressed,not depressed,False,61,
1,claude,online,chinese,20260403_115756,852,not depressed,not depressed,True,25,
1,claude,online,chinese,20260403_115756,853,not depressed,not depressed,True,23,
1,claude,online,chinese,20260403_115756,854,not depressed,not depressed,True,49,
1,claude,online,chinese,20260403_115756,855,depressed,depressed,True,29,
1,claude,online,chinese,20260403_115756,856,depressed,not depressed,False,59,
1,claude,online,chinese,20260403_115756,857,depressed,not depressed,False,17,
1,claude,online,chinese,20260403_115756,858,depressed,not depressed,False,67,
1,claude,online,chinese,20260403_115756,859,not depressed,not depressed,True,24,
1,claude,online,chinese,20260403_115756,860,not depressed,not depressed,True,31,
1,claude,online,chinese,20260403_115756,861,depressed,depressed,True,29,
1,claude,online,chinese,20260403_115756,862,depressed,depressed,True,31,
1,claude,online,chinese,20260403_115756,863,not depressed,not depressed,True,27,
1,claude,online,chinese,20260403_115756,864,depressed,not depressed,False,44,
1,claude,online,chinese,20260403_115756,865,depressed,not depressed,False,38,
1,claude,online,chinese,20260403_115756,866,not depressed,not depressed,True,18,
1,claude,online,chinese,20260403_115756,867,depressed,not depressed,False,32,
1,claude,online,chinese,20260403_115756,868,depressed,not depressed,False,100,
1,claude,online,chinese,20260403_115756,869,not depressed,not depressed,True,188,
1,claude,online,chinese,20260403_115756,870,not depressed,not depressed,True,51,
1,claude,online,chinese,20260403_115756,871,not depressed,not depressed,True,15,
1,claude,online,chinese,20260403_115756,872,depressed,not depressed,False,5,
1,claude,online,chinese,20260403_115756,873,depressed,not depressed,False,12,
1,claude,online,chinese,20260403_115756,874,depressed,not depressed,False,44,
1,claude,online,chinese,20260403_115756,875,not depressed,not depressed,True,68,
1,claude,online,chinese,20260403_115756,876,not depressed,not depressed,True,100,
1,claude,online,chinese,20260403_115756,877,not depressed,not depressed,True,10,
1,claude,online,chinese,20260403_115756,878,depressed,not depressed,False,19,
1,claude,online,chinese,20260403_115756,879,not depressed,not depressed,True,136,
1,claude,online,chinese,20260403_115756,880,depressed,not depressed,False,35,
1,claude,online,chinese,20260403_115756,881,depressed,not depressed,False,17,
1,claude,online,chinese,20260403_115756,882,not depressed,depressed,False,23,
1,claude,online,chinese,20260403_115756,883,depressed,not depressed,False,59,
1,claude,online,chinese,20260403_115756,884,depressed,not depressed,False,13,
1,claude,online,chinese,20260403_115756,885,depressed,not depressed,False,26,
1,claude,online,chinese,20260403_115756,886,depressed,not depressed,False,22,
1,claude,online,chinese,20260403_115756,887,depressed,not depressed,False,28,
1,claude,online,chinese,20260403_115756,888,not depressed,not depressed,True,50,
1,claude,online,chinese,20260403_115756,889,depressed,not depressed,False,29,
1,claude,online,chinese,20260403_115756,890,depressed,not depressed,False,100,
1,claude,online,chinese,20260403_115756,891,not depressed,not depressed,True,27,
1,claude,online,chinese,20260403_115756,892,depressed,not depressed,False,19,
1,claude,online,chinese,20260403_115756,893,not depressed,not depressed,True,11,
1,claude,online,chinese,20260403_115756,894,depressed,not depressed,False,64,
1,claude,online,chinese,20260403_115756,895,depressed,not depressed,False,12,
1,claude,online,chinese,20260403_115756,896,not depressed,not depressed,True,34,
1,claude,online,chinese,20260403_115756,897,depressed,not depressed,False,35,
1,claude,online,chinese,20260403_115756,898,depressed,not depressed,False,39,
1,claude,online,chinese,20260403_115756,899,not depressed,not depressed,True,11,
1,claude,online,chinese,20260403_115756,900,depressed,not depressed,False,27,
1,claude,online,chinese,20260403_115756,901,not depressed,not depressed,True,104,
1,claude,online,chinese,20260403_115756,902,depressed,depressed,True,72,
1,claude,online,chinese,20260403_115756,903,depressed,not depressed,False,6,
1,claude,online,chinese,20260403_115756,904,depressed,not depressed,False,53,
1,claude,online,chinese,20260403_115756,905,depressed,depressed,True,120,
1,claude,online,chinese,20260403_115756,906,not depressed,not depressed,True,56,
1,claude,online,chinese,20260403_115756,907,depressed,depressed,True,118,
1,claude,online,chinese,20260403_115756,908,not depressed,not depressed,True,48,
1,claude,online,chinese,20260403_115756,909,depressed,depressed,True,11,
1,claude,online,chinese,20260403_115756,910,depressed,depressed,True,54,
1,claude,online,chinese,20260403_115756,911,not depressed,not depressed,True,28,
1,claude,online,chinese,20260403_115756,912,not depressed,not depressed,True,10,
1,claude,online,chinese,20260403_115756,913,not depressed,not depressed,True,52,
1,claude,online,chinese,20260403_115756,914,not depressed,not depressed,True,8,
1,claude,online,chinese,20260403_115756,915,not depressed,not depressed,True,103,
1,claude,online,chinese,20260403_115756,916,not depressed,not depressed,True,18,
1,claude,online,chinese,20260403_115756,917,not depressed,not depressed,True,20,
1,claude,online,chinese,20260403_115756,918,not depressed,not depressed,True,162,
1,claude,online,chinese,20260403_115756,919,depressed,depressed,True,12,
1,claude,online,chinese,20260403_115756,920,not depressed,not depressed,True,92,
1,claude,online,chinese,20260403_115756,921,depressed,depressed,True,38,
1,claude,online,chinese,20260403_115756,922,depressed,not depressed,False,22,
1,claude,online,chinese,20260403_115756,923,not depressed,not depressed,True,141,
1,claude,online,chinese,20260403_115756,924,depressed,not depressed,False,151,
1,claude,online,chinese,20260403_115756,925,not depressed,not depressed,True,82,
1,claude,online,chinese,20260403_115756,926,depressed,not depressed,False,77,
1,claude,online,chinese,20260403_115756,927,not depressed,not depressed,True,140,
1,claude,online,chinese,20260403_115756,928,depressed,not depressed,False,54,
1,claude,online,chinese,20260403_115756,929,not depressed,not depressed,True,38,
1,claude,online,chinese,20260403_115756,930,not depressed,not depressed,True,123,
1,claude,online,chinese,20260403_115756,931,not depressed,not depressed,True,39,
1,claude,online,chinese,20260403_115756,932,not depressed,not depressed,True,105,
1,claude,online,chinese,20260403_115756,933,not depressed,not depressed,True,9,
1,claude,online,chinese,20260403_115756,934,depressed,not depressed,False,53,
1,claude,online,chinese,20260403_115756,935,not depressed,not depressed,True,20,
1,claude,online,chinese,20260403_115756,936,depressed,depressed,True,303,
1,claude,online,chinese,20260403_115756,937,not depressed,not depressed,True,16,
1,claude,online,chinese,20260403_115756,938,depressed,not depressed,False,87,
1,claude,online,chinese,20260403_115756,939,not depressed,not depressed,True,67,
1,claude,online,chinese,20260403_115756,940,depressed,not depressed,False,51,
1,claude,online,chinese,20260403_115756,941,not depressed,not depressed,True,55,
1,claude,online,chinese,20260403_115756,942,not depressed,not depressed,True,50,
1,claude,online,chinese,20260403_115756,943,depressed,not depressed,False,24,
1,claude,online,chinese,20260403_115756,944,not depressed,not depressed,True,77,
1,claude,online,chinese,20260403_115756,945,depressed,not depressed,False,20,
1,claude,online,chinese,20260403_115756,946,depressed,depressed,True,75,
1,claude,online,chinese,20260403_115756,947,not depressed,not depressed,True,19,
1,claude,online,chinese,20260403_115756,948,depressed,depressed,True,329,
1,claude,online,chinese,20260403_115756,949,not depressed,not depressed,True,41,
1,claude,online,chinese,20260403_115756,950,depressed,depressed,True,44,
1,claude,online,chinese,20260403_115756,951,depressed,not depressed,False,6,
1,claude,online,chinese,20260403_115756,952,not depressed,not depressed,True,15,
1,claude,online,chinese,20260403_115756,953,depressed,not depressed,False,21,
1,claude,online,chinese,20260403_115756,954,depressed,not depressed,False,43,
1,claude,online,chinese,20260403_115756,955,depressed,depressed,True,50,
1,claude,online,chinese,20260403_115756,956,not depressed,not depressed,True,18,
1,claude,online,chinese,20260403_115756,957,not depressed,not depressed,True,27,
1,claude,online,chinese,20260403_115756,958,depressed,not depressed,False,14,
1,claude,online,chinese,20260403_115756,959,depressed,not depressed,False,31,
1,claude,online,chinese,20260403_115756,960,depressed,not depressed,False,40,
1,claude,online,chinese,20260403_115756,961,not depressed,not depressed,True,97,
1,claude,online,chinese,20260403_115756,962,not depressed,not depressed,True,29,
1,claude,online,chinese,20260403_115756,963,not depressed,not depressed,True,56,
1,claude,online,chinese,20260403_115756,964,depressed,not depressed,False,98,
1,claude,online,chinese,20260403_115756,965,depressed,depressed,True,29,
1,claude,online,chinese,20260403_115756,966,not depressed,not depressed,True,33,
1,claude,online,chinese,20260403_115756,967,depressed,depressed,True,107,
1,claude,online,chinese,20260403_115756,968,depressed,not depressed,False,21,
1,claude,online,chinese,20260403_115756,969,not depressed,not depressed,True,37,
1,claude,online,chinese,20260403_115756,970,not depressed,not depressed,True,13,
1,claude,online,chinese,20260403_115756,971,not depressed,not depressed,True,6,
1,claude,online,chinese,20260403_115756,972,not depressed,not depressed,True,15,
1,claude,online,chinese,20260403_115756,973,not depressed,not depressed,True,304,
1,claude,online,chinese,20260403_115756,974,depressed,not depressed,False,18,
1,claude,online,chinese,20260403_115756,975,not depressed,not depressed,True,21,
1,claude,online,chinese,20260403_115756,976,not depressed,not depressed,True,29,
1,claude,online,chinese,20260403_115756,977,not depressed,not depressed,True,37,
1,claude,online,chinese,20260403_115756,978,not depressed,not depressed,True,33,
1,claude,online,chinese,20260403_115756,979,not depressed,not depressed,True,136,
1,claude,online,chinese,20260403_115756,980,not depressed,not depressed,True,49,
1,claude,online,chinese,20260403_115756,981,not depressed,not depressed,True,48,
1,claude,online,chinese,20260403_115756,982,not depressed,not depressed,True,21,
1,claude,online,chinese,20260403_115756,983,not depressed,not depressed,True,552,
1,claude,online,chinese,20260403_115756,984,depressed,not depressed,False,44,
1,claude,online,chinese,20260403_115756,985,depressed,not depressed,False,87,
1,claude,online,chinese,20260403_115756,986,not depressed,not depressed,True,21,
1,claude,online,chinese,20260403_115756,987,not depressed,not depressed,True,19,
1,claude,online,chinese,20260403_115756,988,not depressed,not depressed,True,51,
1,claude,online,chinese,20260403_115756,989,not depressed,depressed,False,33,
1,claude,online,chinese,20260403_115756,990,depressed,not depressed,False,9,
1,claude,online,chinese,20260403_115756,991,depressed,not depressed,False,58,
1,claude,online,chinese,20260403_115756,992,not depressed,not depressed,True,179,
1,claude,online,chinese,20260403_115756,993,depressed,depressed,True,19,
1,claude,online,chinese,20260403_115756,994,not depressed,not depressed,True,9,
1,claude,online,chinese,20260403_115756,995,depressed,not depressed,False,44,
1,claude,online,chinese,20260403_115756,996,depressed,not depressed,False,16,
1,claude,online,chinese,20260403_115756,997,depressed,not depressed,False,112,
1,claude,online,chinese,20260403_115756,998,not depressed,not depressed,True,138,
1,claude,online,chinese,20260403_115756,999,not depressed,not depressed,True,44,
1,claude,online,chinese,20260403_115756,1000,not depressed,not depressed,True,7,
1,claude,online,chinese,20260403_115756,1001,depressed,not depressed,False,48,
1,claude,online,chinese,20260403_115756,1002,depressed,not depressed,False,18,
1,claude,online,chinese,20260403_115756,1003,not depressed,not depressed,True,131,
1,claude,online,chinese,20260403_115756,1004,not depressed,not depressed,True,34,
1,claude,online,chinese,20260403_115756,1005,not depressed,not depressed,True,31,
1,claude,online,chinese,20260403_115756,1006,not depressed,not depressed,True,102,
1,claude,online,chinese,20260403_115756,1007,not depressed,not depressed,True,55,
1,claude,online,chinese,20260403_115756,1008,not depressed,not depressed,True,295,
1,claude,online,chinese,20260403_115756,1009,not depressed,not depressed,True,19,
1,claude,online,chinese,20260403_115756,1010,not depressed,not depressed,True,19,
1,claude,online,chinese,20260403_115756,1011,depressed,not depressed,False,62,
1,claude,online,chinese,20260403_115756,1012,depressed,not depressed,False,51,
1,claude,online,chinese,20260403_115756,1013,depressed,not depressed,False,45,
1,claude,online,chinese,20260403_115756,1014,depressed,not depressed,False,6,
1,claude,online,chinese,20260403_115756,1015,depressed,not depressed,False,18,
1,claude,online,chinese,20260403_115756,1016,not depressed,not depressed,True,10,
1,claude,online,chinese,20260403_115756,1017,not depressed,not depressed,True,129,
1,claude,online,chinese,20260403_115756,1018,not depressed,not depressed,True,51,
1,claude,online,chinese,20260403_115756,1019,depressed,not depressed,False,76,
1,claude,online,chinese,20260403_115756,1020,not depressed,not depressed,True,133,
1,claude,online,chinese,20260403_115756,1021,not depressed,not depressed,True,24,
1,claude,online,chinese,20260403_115756,1022,not depressed,not depressed,True,295,
1,claude,online,chinese,20260403_115756,1023,depressed,not depressed,False,23,
1,claude,online,chinese,20260403_115756,1024,depressed,not depressed,False,9,
1,claude,online,chinese,20260403_115756,1025,not depressed,not depressed,True,31,
1,claude,online,chinese,20260403_115756,1026,depressed,not depressed,False,22,
1,claude,online,chinese,20260403_115756,1027,depressed,not depressed,False,21,
1,claude,online,chinese,20260403_115756,1028,not depressed,not depressed,True,44,
1,claude,online,chinese,20260403_115756,1029,not depressed,not depressed,True,115,
1,claude,online,chinese,20260403_115756,1030,depressed,not depressed,False,34,
1,claude,online,chinese,20260403_115756,1031,depressed,not depressed,False,50,
1,claude,online,chinese,20260403_115756,1032,not depressed,not depressed,True,15,
1,claude,online,chinese,20260403_115756,1033,not depressed,not depressed,True,33,
1,claude,online,chinese,20260403_115756,1034,depressed,not depressed,False,39,
1,claude,online,chinese,20260403_115756,1035,not depressed,not depressed,True,70,
1,claude,online,chinese,20260403_115756,1036,depressed,not depressed,False,20,
1,claude,online,chinese,20260403_115756,1037,not depressed,not depressed,True,19,
1,claude,online,chinese,20260403_115756,1038,depressed,not depressed,False,21,
1,claude,online,chinese,20260403_115756,1039,depressed,not depressed,False,26,
1,claude,online,chinese,20260403_115756,1040,depressed,not depressed,False,3,
1,claude,online,chinese,20260403_115756,1041,depressed,depressed,True,32,
1,claude,online,chinese,20260403_115756,1042,not depressed,not depressed,True,152,
1,claude,online,chinese,20260403_115756,1043,not depressed,not depressed,True,51,
1,claude,online,chinese,20260403_115756,1044,not depressed,not depressed,True,11,
1,claude,online,chinese,20260403_115756,1045,not depressed,not depressed,True,28,
1,claude,online,chinese,20260403_115756,1046,not depressed,not depressed,True,101,
1,claude,online,chinese,20260403_115756,1047,not depressed,not depressed,True,32,
1,claude,online,chinese,20260403_115756,1048,not depressed,not depressed,True,42,
1,claude,online,chinese,20260403_115756,1049,depressed,depressed,True,14,
1,claude,online,chinese,20260403_115756,1050,depressed,depressed,True,14,
1,claude,online,chinese,20260403_115756,1051,not depressed,not depressed,True,17,
1,claude,online,chinese,20260403_115756,1052,not depressed,not depressed,True,14,
1,claude,online,chinese,20260403_115756,1053,not depressed,not depressed,True,8,
1,claude,online,chinese,20260403_115756,1054,depressed,not depressed,False,7,
1,claude,online,chinese,20260403_115756,1055,depressed,depressed,True,24,
1,claude,online,chinese,20260403_115756,1056,not depressed,not depressed,True,18,
1,claude,online,chinese,20260403_115756,1057,not depressed,not depressed,True,22,
1,claude,online,chinese,20260403_115756,1058,not depressed,not depressed,True,96,
1,claude,online,chinese,20260403_115756,1059,not depressed,not depressed,True,148,
1,claude,online,chinese,20260403_115756,1060,not depressed,not depressed,True,93,
1,claude,online,chinese,20260403_115756,1061,not depressed,not depressed,True,90,
1,claude,online,chinese,20260403_115756,1062,depressed,not depressed,False,26,
1,claude,online,chinese,20260403_115756,1063,depressed,not depressed,False,123,
1,claude,online,chinese,20260403_115756,1064,not depressed,not depressed,True,37,
1,claude,online,chinese,20260403_115756,1065,not depressed,not depressed,True,40,
1,claude,online,chinese,20260403_115756,1066,not depressed,depressed,False,28,
1,claude,online,chinese,20260403_115756,1067,depressed,not depressed,False,9,
1,claude,online,chinese,20260403_115756,1068,depressed,not depressed,False,9,
1,claude,online,chinese,20260403_115756,1069,depressed,not depressed,False,22,
1,claude,online,chinese,20260403_115756,1070,not depressed,not depressed,True,33,
1,claude,online,chinese,20260403_115756,1071,depressed,not depressed,False,29,
1,claude,online,chinese,20260403_115756,1072,not depressed,not depressed,True,19,
1,claude,online,chinese,20260403_115756,1073,not depressed,not depressed,True,22,
1,claude,online,chinese,20260403_115756,1074,not depressed,not depressed,True,22,
1,claude,online,chinese,20260403_115756,1075,depressed,not depressed,False,18,
1,claude,online,chinese,20260403_115756,1076,depressed,depressed,True,13,
1,claude,online,chinese,20260403_115756,1077,not depressed,not depressed,True,21,
1,claude,online,chinese,20260403_115756,1078,depressed,not depressed,False,68,
1,claude,online,chinese,20260403_115756,1079,not depressed,not depressed,True,45,
1,claude,online,chinese,20260403_115756,1080,not depressed,not depressed,True,31,
1,claude,online,chinese,20260403_115756,1081,not depressed,not depressed,True,757,
1,claude,online,chinese,20260403_115756,1082,depressed,not depressed,False,10,
1,claude,online,chinese,20260403_115756,1083,not depressed,not depressed,True,26,
1,claude,online,chinese,20260403_115756,1084,not depressed,not depressed,True,35,
1,claude,online,chinese,20260403_115756,1085,depressed,not depressed,False,53,
1,claude,online,chinese,20260403_115756,1086,not depressed,not depressed,True,99,
1,claude,online,chinese,20260403_115756,1087,not depressed,not depressed,True,114,
1,claude,online,chinese,20260403_115756,1088,depressed,not depressed,False,21,
1,claude,online,chinese,20260403_115756,1089,not depressed,not depressed,True,417,
1,claude,online,chinese,20260403_115756,1090,not depressed,not depressed,True,80,
1,claude,online,chinese,20260403_115756,1091,depressed,depressed,True,40,
1,claude,online,chinese,20260403_115756,1092,not depressed,not depressed,True,210,
1,claude,online,chinese,20260403_115756,1093,depressed,not depressed,False,47,
1,claude,online,chinese,20260403_115756,1094,not depressed,not depressed,True,31,
1,claude,online,chinese,20260403_115756,1095,depressed,not depressed,False,74,
1,claude,online,chinese,20260403_115756,1096,depressed,not depressed,False,16,
1,claude,online,chinese,20260403_115756,1097,not depressed,not depressed,True,490,
1,claude,online,chinese,20260403_115756,1098,not depressed,not depressed,True,122,
1,claude,online,chinese,20260403_115756,1099,depressed,not depressed,False,120,
1,claude,online,chinese,20260403_115756,1100,not depressed,not depressed,True,186,
1,claude,online,chinese,20260403_115756,1101,depressed,not depressed,False,104,
1,claude,online,chinese,20260403_115756,1102,depressed,not depressed,False,11,
1,claude,online,chinese,20260403_115756,1103,not depressed,not depressed,True,132,
1,claude,online,chinese,20260403_115756,1104,depressed,not depressed,False,9,
1,claude,online,chinese,20260403_115756,1105,not depressed,not depressed,True,28,
1,claude,online,chinese,20260403_115756,1106,not depressed,not depressed,True,15,
1,claude,online,chinese,20260403_115756,1107,not depressed,not depressed,True,11,
1,claude,online,chinese,20260403_115756,1108,depressed,depressed,True,50,
1,claude,online,chinese,20260403_115756,1109,depressed,not depressed,False,17,
1,claude,online,chinese,20260403_115756,1110,depressed,depressed,True,12,
1,claude,online,chinese,20260403_115756,1111,depressed,depressed,True,14,
1,claude,online,chinese,20260403_115756,1112,depressed,not depressed,False,50,
1,claude,online,chinese,20260403_115756,1113,not depressed,not depressed,True,38,
1,claude,online,chinese,20260403_115756,1114,depressed,not depressed,False,47,
1,claude,online,chinese,20260403_115756,1115,not depressed,not depressed,True,41,
1,claude,online,chinese,20260403_115756,1116,depressed,not depressed,False,8,
1,claude,online,chinese,20260403_115756,1117,depressed,depressed,True,46,
1,claude,online,chinese,20260403_115756,1118,depressed,not depressed,False,44,
1,claude,online,chinese,20260403_115756,1119,not depressed,not depressed,True,110,
1,claude,online,chinese,20260403_115756,1120,depressed,not depressed,False,9,
1,claude,online,chinese,20260403_115756,1121,not depressed,not depressed,True,104,
1,claude,online,chinese,20260403_115756,1122,depressed,not depressed,False,11,
1,claude,online,chinese,20260403_115756,1123,not depressed,not depressed,True,60,
1,claude,online,chinese,20260403_115756,1124,not depressed,not depressed,True,52,
1,claude,online,chinese,20260403_115756,1125,depressed,not depressed,False,8,
1,claude,online,chinese,20260403_115756,1126,not depressed,not depressed,True,22,
1,claude,online,chinese,20260403_115756,1127,depressed,depressed,True,17,
1,claude,online,chinese,20260403_115756,1128,not depressed,not depressed,True,17,
1,claude,online,chinese,20260403_115756,1129,not depressed,not depressed,True,73,
1,claude,online,chinese,20260403_115756,1130,depressed,not depressed,False,66,
1,claude,online,chinese,20260403_115756,1131,not depressed,not depressed,True,152,
1,claude,online,chinese,20260403_115756,1132,depressed,not depressed,False,17,
1,claude,online,chinese,20260403_115756,1133,depressed,not depressed,False,40,
1,claude,online,chinese,20260403_115756,1134,not depressed,not depressed,True,58,
